,Prediction,value_count,NCTId
8108,Completed,1,NCT00452920
8109,Completed,1,NCT00453089
8110,Completed,1,NCT00453102
8111,Completed,1,NCT00453154
8112,Completed,1,NCT00453180
8113,Completed,1,NCT00453193
8114,Completed,1,NCT00453271
8115,Completed,1,NCT00453310
8116,Completed,1,NCT00453336
8117,Completed,1,NCT00453362
8118,Completed,1,NCT00453388
8119,Completed,1,NCT00453401
8120,Terminated,1,NCT00453414
8121,Completed,1,NCT00453843
8122,Completed,1,NCT00453999
8123,Completed,1,NCT00454116
8124,Completed,1,NCT00454155
8125,Completed,1,NCT00454181
8126,Completed,1,NCT00454194
8127,Completed,1,NCT00454220
8128,Completed,1,NCT00454285
8129,Terminated,1,NCT00454324
8130,Completed,1,NCT00454363
8131,Completed,1,NCT00454441
8132,Completed,1,NCT00454571
8133,Completed,1,NCT00454688
8134,Completed,1,NCT00454779
8135,Completed,1,NCT00454805
8136,Completed,1,NCT00454818
8137,Completed,1,NCT00454870
8138,Completed,1,NCT00454909
8139,Completed,1,NCT00455013
8140,Completed,1,NCT00455039
8141,Terminated,1,NCT00455208
8142,Completed,1,NCT00455312
8143,Terminated,1,NCT00455325
8144,Completed,1,NCT00455429
8145,Completed,1,NCT00455533
8146,Completed,1,NCT00455546
8147,Completed,1,NCT00455741
8148,Terminated,1,NCT00455897
8149,Completed,1,NCT00455962
8150,Completed,1,NCT00455975
8151,Completed,1,NCT00456053
8152,Completed,1,NCT00456261
8153,Completed,1,NCT00456300
8154,Completed,1,NCT00456586
8155,Completed,1,NCT00456599
8156,Completed,1,NCT00456612
8157,Completed,1,NCT00456677
8158,Terminated,1,NCT00456716
8159,Completed,1,NCT00456794
8160,Completed,1,NCT00456989
8161,Completed,1,NCT00457314
8162,Completed,1,NCT00457639
8163,Completed,1,NCT00457730
8164,Completed,1,NCT00457808
8165,Completed,1,NCT00457821
8166,Completed,1,NCT00457951
8167,Completed,1,NCT00457964
8168,Completed,1,NCT00458016
8169,Completed,1,NCT00458146
8170,Completed,1,NCT00458237
8171,Completed,1,NCT00458536
8172,Completed,1,NCT00458601
8173,Completed,1,NCT00458705
8174,Completed,1,NCT00458822
8175,Completed,1,NCT00458861
8176,Completed,1,NCT00458952
8177,Completed,1,NCT00458978
8178,Completed,1,NCT00459043
8179,Completed,1,NCT00459108
8180,Terminated,1,NCT00459121
8181,Completed,1,NCT00459186
8182,Completed,1,NCT00459290
8183,Completed,1,NCT00459316
8184,Completed,1,NCT00459342
8185,Completed,1,NCT00459381
8186,Completed,1,NCT00459615
8187,Completed,1,NCT00459732
8188,Terminated,1,NCT00459810
8189,Completed,1,NCT00459862
8190,Completed,1,NCT00459875
8191,Completed,1,NCT00459901
8192,Completed,1,NCT00459953
8193,Completed,1,NCT00459979
8194,Completed,1,NCT00460018
8195,Completed,1,NCT00460031
8196,Completed,1,NCT00460096
8197,Completed,1,NCT00460109
8198,Completed,1,NCT00460174
8199,Completed,1,NCT00460239
8200,Completed,1,NCT00460434
8201,Completed,1,NCT00460525
8202,Completed,1,NCT00460551
8203,Terminated,1,NCT00460603
8204,Completed,1,NCT00460811
8205,Completed,1,NCT00460941
8206,Completed,1,NCT00461006
8207,Completed,1,NCT00461045
8208,Completed,1,NCT00461058
8209,Completed,1,NCT00461097
8210,Completed,1,NCT00461162
8211,Completed,1,NCT00461526
8212,Completed,1,NCT00461539
8213,Completed,1,NCT00461552
8214,Completed,1,NCT00461773
8215,Completed,1,NCT00461786
8216,Completed,1,NCT00461851
8217,Completed,1,NCT00461981
8218,Completed,1,NCT00462267
8219,Completed,1,NCT00462280
8220,Completed,1,NCT00462423
8221,Completed,1,NCT00462462
8222,Completed,1,NCT00462488
8223,Completed,1,NCT00462605
8224,Completed,1,NCT00462618
8225,Completed,1,NCT00462735
8226,Completed,1,NCT00462826
8227,Terminated,1,NCT00462865
8228,Terminated,1,NCT00462904
8229,Completed,1,NCT00462943
8230,Completed,1,NCT00462982
8231,Completed,1,NCT00463060
8232,Completed,1,NCT00463385
8233,Completed,1,NCT00463567
8234,Terminated,1,NCT00463840
8235,Completed,1,NCT00463879
8236,Completed,1,NCT00463892
8237,Terminated,1,NCT00464178
8238,Completed,1,NCT00464347
8239,Terminated,1,NCT00464451
8240,Terminated,1,NCT00464555
8241,Completed,1,NCT00464620
8242,Completed,1,NCT00464633
8243,Completed,1,NCT00464646
8244,Completed,1,NCT00464685
8245,Completed,1,NCT00464737
8246,Completed,1,NCT00465049
8247,Completed,1,NCT00465179
8248,Completed,1,NCT00465517
8249,Completed,1,NCT00465556
8250,Completed,1,NCT00465569
8251,Completed,1,NCT00465595
8252,Completed,1,NCT00465621
8253,Completed,1,NCT00465764
8254,Completed,1,NCT00465959
8255,Completed,1,NCT00466128
8256,Completed,1,NCT00466206
8257,Completed,1,NCT00466440
8258,Completed,1,NCT00466453
8259,Completed,1,NCT00466505
8260,Completed,1,NCT00466531
8261,Completed,1,NCT00466687
8262,Completed,1,NCT00466752
8263,Completed,1,NCT00466791
8264,Terminated,1,NCT00466843
8265,Completed,1,NCT00466856
8266,Terminated,1,NCT00466921
8267,Completed,1,NCT00466960
8268,Completed,1,NCT00466986
8269,Completed,1,NCT00467051
8270,Completed,1,NCT00467077
8271,Completed,1,NCT00467181
8272,Completed,1,NCT00467272
8273,Completed,1,NCT00467389
8274,Completed,1,NCT00467428
8275,Terminated,1,NCT00467454
8276,Completed,1,NCT00467493
8277,Completed,1,NCT00467558
8278,Terminated,1,NCT00467610
8279,Completed,1,NCT00467740
8280,Completed,1,NCT00467831
8281,Completed,1,NCT00467844
8282,Completed,1,NCT00467896
8283,Completed,1,NCT00467935
8284,Completed,1,NCT00467961
8285,Completed,1,NCT00468000
8286,Completed,1,NCT00468169
8287,Completed,1,NCT00468208
8288,Completed,1,NCT00468286
8289,Terminated,1,NCT00468403
8290,Terminated,1,NCT00468442
8291,Completed,1,NCT00468585
8292,Terminated,1,NCT00468715
8293,Completed,1,NCT00468858
8294,Completed,1,NCT00468910
8295,Completed,1,NCT00469014
8296,Completed,1,NCT00469079
8297,Completed,1,NCT00469118
8298,Completed,1,NCT00469209
8299,Completed,1,NCT00469235
8300,Completed,1,NCT00469300
8301,Completed,1,NCT00469391
8302,Completed,1,NCT00469469
8303,Completed,1,NCT00469508
8304,Completed,1,NCT00469729
8305,Terminated,1,NCT00469846
8306,Completed,1,NCT00469859
8307,Completed,1,NCT00469885
8308,Completed,1,NCT00469898
8309,Completed,1,NCT00470054
8310,Terminated,1,NCT00470067
8311,Completed,1,NCT00470184
8312,Completed,1,NCT00470275
8313,Completed,1,NCT00470301
8314,Completed,1,NCT00470366
8315,Completed,1,NCT00470418
8316,Completed,1,NCT00470470
8317,Terminated,1,NCT00470535
8318,Completed,1,NCT00470548
8319,Terminated,1,NCT00470704
8320,Completed,1,NCT00470977
8321,Completed,1,NCT00471081
8322,Completed,1,NCT00471094
8323,Completed,1,NCT00471107
8324,Completed,1,NCT00471237
8325,Completed,1,NCT00471276
8326,Completed,1,NCT00471536
8327,Completed,1,NCT00471614
8328,Terminated,1,NCT00471718
8329,Completed,1,NCT00471887
8330,Completed,1,NCT00472056
8331,Terminated,1,NCT00472082
8332,Completed,1,NCT00472329
8333,Completed,1,NCT00472355
8334,Terminated,1,NCT00472693
8335,Terminated,1,NCT00472771
8336,Completed,1,NCT00472849
8337,Completed,1,NCT00473122
8338,Completed,1,NCT00473265
8339,Completed,1,NCT00473525
8340,Completed,1,NCT00473746
8341,Completed,1,NCT00473811
8342,Completed,1,NCT00473824
8343,Completed,1,NCT00474188
8344,Completed,1,NCT00474240
8345,Completed,1,NCT00474279
8346,Completed,1,NCT00474383
8347,Completed,1,NCT00474812
8348,Completed,1,NCT00474851
8349,Completed,1,NCT00474903
8350,Completed,1,NCT00474916
8351,Completed,1,NCT00474929
8352,Completed,1,NCT00474994
8353,Completed,1,NCT00475020
8354,Completed,1,NCT00475150
8355,Completed,1,NCT00475176
8356,Completed,1,NCT00475241
8357,Terminated,1,NCT00475332
8358,Completed,1,NCT00475501
8359,Completed,1,NCT00475644
8360,Completed,1,NCT00475696
8361,Completed,1,NCT00475748
8362,Completed,1,NCT00475865
8363,Completed,1,NCT00476047
8364,Completed,1,NCT00476086
8365,Completed,1,NCT00476112
8366,Completed,1,NCT00476190
8367,Completed,1,NCT00476242
8368,Completed,1,NCT00476476
8369,Terminated,1,NCT00476554
8370,Completed,1,NCT00476645
8371,Completed,1,NCT00476827
8372,Completed,1,NCT00476931
8373,Completed,1,NCT00477087
8374,Completed,1,NCT00477165
8375,Completed,1,NCT00477204
8376,Completed,1,NCT00477269
8377,Terminated,1,NCT00477386
8378,Completed,1,NCT00477412
8379,Completed,1,NCT00477451
8380,Completed,1,NCT00477529
8381,Completed,1,NCT00477594
8382,Completed,1,NCT00477607
8383,Completed,1,NCT00477750
8384,Completed,1,NCT00478062
8385,Completed,1,NCT00478075
8386,Completed,1,NCT00478140
8387,Completed,1,NCT00478179
8388,Completed,1,NCT00478218
8389,Completed,1,NCT00478322
8390,Completed,1,NCT00478361
8391,Completed,1,NCT00478426
8392,Completed,1,NCT00478465
8393,Completed,1,NCT00478647
8394,Completed,1,NCT00479089
8395,Completed,1,NCT00479115
8396,Completed,1,NCT00479154
8397,Completed,1,NCT00479167
8398,Completed,1,NCT00479180
8399,Completed,1,NCT00479492
8400,Completed,1,NCT00479596
8401,Completed,1,NCT00479635
8402,Completed,1,NCT00479674
8403,Completed,1,NCT00479765
8404,Completed,1,NCT00479856
8405,Completed,1,NCT00480155
8406,Completed,1,NCT00480441
8407,Completed,1,NCT00480701
8408,Completed,1,NCT00480753
8409,Completed,1,NCT00480857
8410,Terminated,1,NCT00480987
8411,Terminated,1,NCT00481013
8412,Completed,1,NCT00481078
8413,Terminated,1,NCT00481091
8414,Completed,1,NCT00481195
8415,Completed,1,NCT00481325
8416,Completed,1,NCT00481455
8417,Completed,1,NCT00481520
8418,Terminated,1,NCT00481624
8419,Completed,1,NCT00481832
8420,Completed,1,NCT00481845
8421,Completed,1,NCT00481871
8422,Completed,1,NCT00481988
8423,Completed,1,NCT00482014
8424,Completed,1,NCT00482053
8425,Completed,1,NCT00482274
8426,Completed,1,NCT00482287
8427,Completed,1,NCT00482378
8428,Terminated,1,NCT00482391
8429,Completed,1,NCT00482495
8430,Completed,1,NCT00482625
8431,Completed,1,NCT00482911
8432,Completed,1,NCT00482950
8433,Completed,1,NCT00482976
8434,Completed,1,NCT00483041
8435,Terminated,1,NCT00483067
8436,Completed,1,NCT00483119
8437,Completed,1,NCT00483223
8438,Terminated,1,NCT00483262
8439,Completed,1,NCT00483301
8440,Terminated,1,NCT00483327
8441,Completed,1,NCT00483405
8442,Completed,1,NCT00483496
8443,Completed,1,NCT00483561
8444,Completed,1,NCT00483756
8445,Completed,1,NCT00483977
8446,Completed,1,NCT00484029
8447,Completed,1,NCT00484354
8448,Completed,1,NCT00484367
8449,Completed,1,NCT00484510
8450,Completed,1,NCT00484536
8451,Completed,1,NCT00484627
8452,Completed,1,NCT00484679
8453,Completed,1,NCT00484874
8454,Completed,1,NCT00485134
8455,Completed,1,NCT00485225
8456,Completed,1,NCT00485264
8457,Completed,1,NCT00485303
8458,Completed,1,NCT00485394
8459,Completed,1,NCT00485433
8460,Completed,1,NCT00485485
8461,Completed,1,NCT00485563
8462,Completed,1,NCT00485693
8463,Terminated,1,NCT00485966
8464,Completed,1,NCT00486044
8465,Completed,1,NCT00486200
8466,Completed,1,NCT00486278
8467,Completed,1,NCT00486291
8468,Completed,1,NCT00486538
8469,Completed,1,NCT00486603
8470,Completed,1,NCT00486824
8471,Completed,1,NCT00486876
8472,Completed,1,NCT00487318
8473,Completed,1,NCT00487539
8474,Terminated,1,NCT00487656
8475,Terminated,1,NCT00487669
8476,Completed,1,NCT00487721
8477,Completed,1,NCT00487825
8478,Terminated,1,NCT00487903
8479,Completed,1,NCT00487942
8480,Completed,1,NCT00488072
8481,Completed,1,NCT00488345
8482,Completed,1,NCT00488592
8483,Completed,1,NCT00488618
8484,Completed,1,NCT00488774
8485,Completed,1,NCT00488969
8486,Completed,1,NCT00488982
8487,Completed,1,NCT00489008
8488,Completed,1,NCT00489086
8489,Completed,1,NCT00489164
8490,Completed,1,NCT00489203
8491,Completed,1,NCT00489281
8492,Completed,1,NCT00489307
8493,Completed,1,NCT00489476
8494,Completed,1,NCT00489489
8495,Terminated,1,NCT00489840
8496,Completed,1,NCT00489866
8497,Completed,1,NCT00489944
8498,Completed,1,NCT00490009
8499,Completed,1,NCT00490022
8500,Terminated,1,NCT00490061
8501,Completed,1,NCT00490100
8502,Completed,1,NCT00490347
8503,Completed,1,NCT00490451
8504,Completed,1,NCT00490490
8505,Completed,1,NCT00490516
8506,Completed,1,NCT00490529
8507,Completed,1,NCT00490542
8508,Completed,1,NCT00490555
8509,Completed,1,NCT00490620
8510,Completed,1,NCT00490698
8511,Completed,1,NCT00490776
8512,Completed,1,NCT00490802
8513,Completed,1,NCT00490945
8514,Completed,1,NCT00491075
8515,Completed,1,NCT00491543
8516,Completed,1,NCT00491686
8517,Completed,1,NCT00491738
8518,Completed,1,NCT00491790
8519,Terminated,1,NCT00491816
8520,Terminated,1,NCT00492050
8521,Completed,1,NCT00492089
8522,Completed,1,NCT00492141
8523,Completed,1,NCT00492206
8524,Completed,1,NCT00492284
8525,Completed,1,NCT00492401
8526,Completed,1,NCT00492505
8527,Completed,1,NCT00492531
8528,Completed,1,NCT00492687
8529,Completed,1,NCT00492778
8530,Completed,1,NCT00492817
8531,Completed,1,NCT00492869
8532,Completed,1,NCT00492921
8533,Completed,1,NCT00492960
8534,Completed,1,NCT00492999
8535,Completed,1,NCT00493025
8536,Completed,1,NCT00493051
8537,Completed,1,NCT00493064
8538,Completed,1,NCT00493129
8539,Completed,1,NCT00493181
8540,Completed,1,NCT00493441
8541,Completed,1,NCT00493454
8542,Completed,1,NCT00493467
8543,Completed,1,NCT00493636
8544,Completed,1,NCT00493649
8545,Completed,1,NCT00493883
8546,Completed,1,NCT00494182
8547,Completed,1,NCT00494234
8548,Completed,1,NCT00494260
8549,Completed,1,NCT00494273
8550,Completed,1,NCT00494429
8551,Completed,1,NCT00494442
8552,Completed,1,NCT00494468
8553,Completed,1,NCT00494572
8554,Terminated,1,NCT00494585
8555,Completed,1,NCT00494663
8556,Completed,1,NCT00494728
8557,Completed,1,NCT00494780
8558,Completed,1,NCT00494858
8559,Completed,1,NCT00495040
8560,Completed,1,NCT00495079
8561,Completed,1,NCT00495170
8562,Completed,1,NCT00495391
8563,Completed,1,NCT00495469
8564,Completed,1,NCT00495495
8565,Terminated,1,NCT00495521
8566,Completed,1,NCT00495625
8567,Completed,1,NCT00495703
8568,Completed,1,NCT00496119
8569,Terminated,1,NCT00496223
8570,Completed,1,NCT00496236
8571,Completed,1,NCT00496262
8572,Completed,1,NCT00496340
8573,Completed,1,NCT00496366
8574,Terminated,1,NCT00496379
8575,Completed,1,NCT00496483
8576,Completed,1,NCT00496522
8577,Completed,1,NCT00496535
8578,Completed,1,NCT00496587
8579,Completed,1,NCT00496756
8580,Completed,1,NCT00496821
8581,Completed,1,NCT00496873
8582,Completed,1,NCT00496990
8583,Completed,1,NCT00497055
8584,Completed,1,NCT00497068
8585,Completed,1,NCT00497081
8586,Completed,1,NCT00497159
8587,Completed,1,NCT00497302
8588,Completed,1,NCT00497653
8589,Completed,1,NCT00497809
8590,Completed,1,NCT00497874
8591,Completed,1,NCT00497926
8592,Completed,1,NCT00498160
8593,Completed,1,NCT00498355
8594,Completed,1,NCT00498602
8595,Completed,1,NCT00498628
8596,Completed,1,NCT00498654
8597,Completed,1,NCT00498836
8598,Completed,1,NCT00498901
8599,Terminated,1,NCT00498914
8600,Completed,1,NCT00498927
8601,Completed,1,NCT00498966
8602,Completed,1,NCT00499031
8603,Completed,1,NCT00499083
8604,Terminated,1,NCT00499122
8605,Completed,1,NCT00499148
8606,Completed,1,NCT00499239
8607,Completed,1,NCT00499252
8608,Terminated,1,NCT00499343
8609,Terminated,1,NCT00499408
8610,Completed,1,NCT00499473
8611,Completed,1,NCT00499486
8612,Completed,1,NCT00499525
8613,Completed,1,NCT00499577
8614,Completed,1,NCT00499603
8615,Completed,1,NCT00499655
8616,Terminated,1,NCT00499681
8617,Completed,1,NCT00499746
8618,Completed,1,NCT00499889
8619,Completed,1,NCT00499902
8620,Terminated,1,NCT00500045
8621,Completed,1,NCT00500110
8622,Completed,1,NCT00500188
8623,Completed,1,NCT00500331
8624,Completed,1,NCT00500370
8625,Completed,1,NCT00500812
8626,Completed,1,NCT00500877
8627,Completed,1,NCT00501241
8628,Terminated,1,NCT00501540
8629,Completed,1,NCT00501592
8630,Completed,1,NCT00501644
8631,Completed,1,NCT00501709
8632,Completed,1,NCT00501722
8633,Completed,1,NCT00501735
8634,Completed,1,NCT00501826
8635,Completed,1,NCT00501891
8636,Terminated,1,NCT00501943
8637,Completed,1,NCT00502203
8638,Completed,1,NCT00502216
8639,Completed,1,NCT00502515
8640,Completed,1,NCT00502710
8641,Completed,1,NCT00502788
8642,Completed,1,NCT00502801
8643,Completed,1,NCT00502905
8644,Completed,1,NCT00503035
8645,Completed,1,NCT00503295
8646,Completed,1,NCT00503581
8647,Completed,1,NCT00503685
8648,Completed,1,NCT00503750
8649,Terminated,1,NCT00503776
8650,Completed,1,NCT00503802
8651,Completed,1,NCT00503867
8652,Completed,1,NCT00503880
8653,Terminated,1,NCT00503906
8654,Terminated,1,NCT00503984
8655,Completed,1,NCT00503997
8656,Completed,1,NCT00504140
8657,Terminated,1,NCT00504153
8658,Completed,1,NCT00504257
8659,Completed,1,NCT00504270
8660,Completed,1,NCT00504452
8661,Completed,1,NCT00504504
8662,Completed,1,NCT00504556
8663,Completed,1,NCT00504634
8664,Terminated,1,NCT00504660
8665,Completed,1,NCT00504725
8666,Completed,1,NCT00504751
8667,Completed,1,NCT00504829
8668,Completed,1,NCT00504842
8669,Completed,1,NCT00504998
8670,Completed,1,NCT00505063
8671,Completed,1,NCT00505076
8672,Completed,1,NCT00505271
8673,Completed,1,NCT00505284
8674,Completed,1,NCT00505375
8675,Completed,1,NCT00505492
8676,Completed,1,NCT00505635
8677,Completed,1,NCT00505661
8678,Completed,1,NCT00505713
8679,Completed,1,NCT00505739
8680,Completed,1,NCT00505752
8681,Completed,1,NCT00505765
8682,Completed,1,NCT00505895
8683,Completed,1,NCT00505921
8684,Completed,1,NCT00505934
8685,Completed,1,NCT00506129
8686,Completed,1,NCT00506142
8687,Completed,1,NCT00506155
8688,Completed,1,NCT00506454
8689,Completed,1,NCT00506610
8690,Completed,1,NCT00506779
8691,Completed,1,NCT00506792
8692,Completed,1,NCT00506831
8693,Completed,1,NCT00506857
8694,Completed,1,NCT00506922
8695,Completed,1,NCT00506948
8696,Completed,1,NCT00507130
8697,Completed,1,NCT00507247
8698,Completed,1,NCT00507429
8699,Completed,1,NCT00507442
8700,Completed,1,NCT00507455
8701,Completed,1,NCT00507507
8702,Completed,1,NCT00507689
8703,Completed,1,NCT00507728
8704,Completed,1,NCT00507767
8705,Completed,1,NCT00507936
8706,Completed,1,NCT00508027
8707,Completed,1,NCT00508118
8708,Completed,1,NCT00508144
8709,Completed,1,NCT00508391
8710,Completed,1,NCT00508443
8711,Completed,1,NCT00508612
8712,Completed,1,NCT00508651
8713,Terminated,1,NCT00508872
8714,Completed,1,NCT00508885
8715,Terminated,1,NCT00508976
8716,Completed,1,NCT00508989
8717,Completed,1,NCT00509002
8718,Completed,1,NCT00509041
8719,Completed,1,NCT00509067
8720,Completed,1,NCT00509093
8721,Completed,1,NCT00509249
8722,Terminated,1,NCT00509288
8723,Terminated,1,NCT00509366
8724,Completed,1,NCT00509496
8725,Completed,1,NCT00509548
8726,Completed,1,NCT00509600
8727,Completed,1,NCT00509626
8728,Completed,1,NCT00509665
8729,Completed,1,NCT00509769
8730,Completed,1,NCT00509860
8731,Completed,1,NCT00509899
8732,Completed,1,NCT00510016
8733,Completed,1,NCT00510133
8734,Completed,1,NCT00510224
8735,Terminated,1,NCT00510289
8736,Completed,1,NCT00510328
8737,Completed,1,NCT00510471
8738,Completed,1,NCT00510497
8739,Completed,1,NCT00510510
8740,Completed,1,NCT00510653
8741,Completed,1,NCT00510887
8742,Completed,1,NCT00511043
8743,Completed,1,NCT00511095
8744,Terminated,1,NCT00511238
8745,Completed,1,NCT00511329
8746,Completed,1,NCT00511368
8747,Completed,1,NCT00511407
8748,Completed,1,NCT00511459
8749,Completed,1,NCT00511706
8750,Completed,1,NCT00511810
8751,Completed,1,NCT00511862
8752,Completed,1,NCT00511875
8753,Terminated,1,NCT00511940
8754,Completed,1,NCT00511953
8755,Completed,1,NCT00511992
8756,Completed,1,NCT00512083
8757,Completed,1,NCT00512096
8758,Completed,1,NCT00512148
8759,Completed,1,NCT00512252
8760,Completed,1,NCT00512278
8761,Completed,1,NCT00512317
8762,Completed,1,NCT00512616
8763,Completed,1,NCT00512798
8764,Completed,1,NCT00512902
8765,Completed,1,NCT00513019
8766,Completed,1,NCT00513071
8767,Completed,1,NCT00513214
8768,Completed,1,NCT00513240
8769,Completed,1,NCT00513435
8770,Completed,1,NCT00513461
8771,Completed,1,NCT00513526
8772,Completed,1,NCT00513578
8773,Terminated,1,NCT00513604
8774,Completed,1,NCT00513617
8775,Completed,1,NCT00513695
8776,Completed,1,NCT00513786
8777,Completed,1,NCT00514020
8778,Completed,1,NCT00514046
8779,Completed,1,NCT00514072
8780,Completed,1,NCT00514137
8781,Completed,1,NCT00514202
8782,Completed,1,NCT00514215
8783,Completed,1,NCT00514267
8784,Completed,1,NCT00514293
8785,Completed,1,NCT00514371
8786,Completed,1,NCT00514449
8787,Completed,1,NCT00514501
8788,Completed,1,NCT00514527
8789,Completed,1,NCT00514540
8790,Completed,1,NCT00514579
8791,Completed,1,NCT00514605
8792,Completed,1,NCT00514696
8793,Completed,1,NCT00514865
8794,Completed,1,NCT00514943
8795,Terminated,1,NCT00514982
8796,Completed,1,NCT00514995
8797,Completed,1,NCT00515073
8798,Completed,1,NCT00515086
8799,Completed,1,NCT00515099
8800,Terminated,1,NCT00515112
8801,Completed,1,NCT00515164
8802,Completed,1,NCT00515177
8803,Completed,1,NCT00515216
8804,Completed,1,NCT00515242
8805,Completed,1,NCT00515255
8806,Completed,1,NCT00515281
8807,Completed,1,NCT00515294
8808,Completed,1,NCT00515411
8809,Completed,1,NCT00515437
8810,Completed,1,NCT00515528
8811,Completed,1,NCT00515697
8812,Completed,1,NCT00515827
8813,Completed,1,NCT00516100
8814,Completed,1,NCT00516152
8815,Completed,1,NCT00516165
8816,Completed,1,NCT00516191
8817,Completed,1,NCT00516217
8818,Completed,1,NCT00516295
8819,Completed,1,NCT00516308
8820,Completed,1,NCT00516386
8821,Completed,1,NCT00516659
8822,Completed,1,NCT00516841
8823,Completed,1,NCT00516893
8824,Completed,1,NCT00516958
8825,Completed,1,NCT00517075
8826,Completed,1,NCT00517153
8827,Terminated,1,NCT00517361
8828,Completed,1,NCT00517439
8829,Completed,1,NCT00517595
8830,Completed,1,NCT00517790
8831,Completed,1,NCT00517829
8832,Completed,1,NCT00517868
8833,Completed,1,NCT00517920
8834,Completed,1,NCT00517972
8835,Completed,1,NCT00518115
8836,Completed,1,NCT00518284
8837,Completed,1,NCT00518583
8838,Completed,1,NCT00518843
8839,Terminated,1,NCT00519077
8840,Completed,1,NCT00519363
8841,Completed,1,NCT00519389
8842,Completed,1,NCT00519506
8843,Completed,1,NCT00519623
8844,Completed,1,NCT00519779
8845,Completed,1,NCT00519818
8846,Completed,1,NCT00519831
8847,Completed,1,NCT00519896
8848,Completed,1,NCT00520013
8849,Completed,1,NCT00520065
8850,Completed,1,NCT00520130
8851,Completed,1,NCT00520208
8852,Completed,1,NCT00520286
8853,Completed,1,NCT00520299
8854,Completed,1,NCT00520429
8855,Completed,1,NCT00520468
8856,Completed,1,NCT00520481
8857,Completed,1,NCT00520572
8858,Completed,1,NCT00520702
8859,Completed,1,NCT00520767
8860,Completed,1,NCT00520806
8861,Completed,1,NCT00520832
8862,Completed,1,NCT00520845
8863,Completed,1,NCT00520884
8864,Completed,1,NCT00520910
8865,Completed,1,NCT00520936
8866,Completed,1,NCT00521001
8867,Completed,1,NCT00521014
8868,Completed,1,NCT00521053
8869,Completed,1,NCT00521118
8870,Completed,1,NCT00521144
8871,Terminated,1,NCT00521274
8872,Completed,1,NCT00521339
8873,Completed,1,NCT00521352
8874,Completed,1,NCT00521404
8875,Completed,1,NCT00521469
8876,Completed,1,NCT00521495
8877,Completed,1,NCT00521638
8878,Completed,1,NCT00521781
8879,Completed,1,NCT00521989
8880,Completed,1,NCT00522145
8881,Terminated,1,NCT00522249
8882,Terminated,1,NCT00522301
8883,Completed,1,NCT00522340
8884,Completed,1,NCT00522457
8885,Completed,1,NCT00522665
8886,Completed,1,NCT00522769
8887,Completed,1,NCT00522795
8888,Completed,1,NCT00522925
8889,Completed,1,NCT00522938
8890,Completed,1,NCT00522990
8891,Completed,1,NCT00523133
8892,Completed,1,NCT00523146
8893,Completed,1,NCT00523250
8894,Terminated,1,NCT00523328
8895,Completed,1,NCT00523523
8896,Completed,1,NCT00523588
8897,Completed,1,NCT00523640
8898,Completed,1,NCT00523718
8899,Completed,1,NCT00523809
8900,Completed,1,NCT00523848
8901,Terminated,1,NCT00523939
8902,Completed,1,NCT00524004
8903,Completed,1,NCT00524017
8904,Completed,1,NCT00524121
8905,Terminated,1,NCT00524134
8906,Completed,1,NCT00524173
8907,Completed,1,NCT00524225
8908,Completed,1,NCT00524277
8909,Completed,1,NCT00524303
8910,Terminated,1,NCT00524316
8911,Completed,1,NCT00524342
8912,Completed,1,NCT00524420
8913,Completed,1,NCT00524459
8914,Terminated,1,NCT00524589
8915,Completed,1,NCT00524654
8916,Completed,1,NCT00524680
8917,Completed,1,NCT00524940
8918,Completed,1,NCT00525031
8919,Terminated,1,NCT00525135
8920,Completed,1,NCT00525148
8921,Completed,1,NCT00525161
8922,Completed,1,NCT00525330
8923,Completed,1,NCT00525421
8924,Completed,1,NCT00525499
8925,Completed,1,NCT00525525
8926,Completed,1,NCT00525577
8927,Completed,1,NCT00525590
8928,Completed,1,NCT00525603
8929,Completed,1,NCT00525720
8930,Terminated,1,NCT00525785
8931,Completed,1,NCT00525902
8932,Completed,1,NCT00525915
8933,Completed,1,NCT00525954
8934,Terminated,1,NCT00526045
8935,Completed,1,NCT00526071
8936,Completed,1,NCT00526110
8937,Completed,1,NCT00526253
8938,Completed,1,NCT00526292
8939,Terminated,1,NCT00526591
8940,Completed,1,NCT00526656
8941,Completed,1,NCT00526669
8942,Completed,1,NCT00526799
8943,Completed,1,NCT00526890
8944,Completed,1,NCT00526903
8945,Completed,1,NCT00526942
8946,Completed,1,NCT00526994
8947,Completed,1,NCT00527046
8948,Completed,1,NCT00527111
8949,Completed,1,NCT00527124
8950,Completed,1,NCT00527241
8951,Terminated,1,NCT00527319
8952,Completed,1,NCT00527358
8953,Completed,1,NCT00527423
8954,Completed,1,NCT00527475
8955,Completed,1,NCT00527501
8956,Completed,1,NCT00527527
8957,Completed,1,NCT00527566
8958,Completed,1,NCT00527722
8959,Completed,1,NCT00527735
8960,Completed,1,NCT00527878
8961,Completed,1,NCT00527982
8962,Completed,1,NCT00528021
8963,Completed,1,NCT00528164
8964,Completed,1,NCT00528255
8965,Terminated,1,NCT00528268
8966,Terminated,1,NCT00528333
8967,Completed,1,NCT00528346
8968,Completed,1,NCT00528398
8969,Completed,1,NCT00528411
8970,Completed,1,NCT00528437
8971,Completed,1,NCT00528450
8972,Completed,1,NCT00528580
8973,Completed,1,NCT00528645
8974,Completed,1,NCT00528697
8975,Completed,1,NCT00528775
