,Prediction,value_count,NCTId
4924,Completed,1,NCT03382639
4925,Completed,1,NCT03382834
4926,Completed,1,NCT03382977
4927,Completed,1,NCT03383094
4928,Completed,1,NCT03383419
4929,Completed,1,NCT03383575
4930,Completed,1,NCT03383874
4931,Completed,1,NCT03384654
4932,Completed,1,NCT03384693
4933,Completed,1,NCT03384745
4934,Completed,1,NCT03384784
4935,Terminated,1,NCT03384836
4936,Completed,1,NCT03384914
4937,Completed,1,NCT03384940
4938,Completed,1,NCT03385564
4939,Completed,1,NCT03386305
4940,Completed,1,NCT03386487
4941,Completed,1,NCT03386500
4942,Terminated,1,NCT03386513
4943,Completed,1,NCT03386721
4944,Terminated,1,NCT03386929
4945,Terminated,1,NCT03387085
4946,Terminated,1,NCT03387098
4947,Completed,1,NCT03387111
4948,Completed,1,NCT03387215
4949,Completed,1,NCT03387514
4950,Completed,1,NCT03388008
4951,Terminated,1,NCT03388346
4952,Terminated,1,NCT03389100
4953,Completed,1,NCT03389451
4954,Terminated,1,NCT03389477
4955,Completed,1,NCT03389620
4956,Terminated,1,NCT03389685
4957,Completed,1,NCT03389750
4958,Completed,1,NCT03390296
4959,Completed,1,NCT03390530
4960,Completed,1,NCT03390920
4961,Completed,1,NCT03391388
4962,Completed,1,NCT03392246
4963,Completed,1,NCT03392909
4964,Completed,1,NCT03393013
4965,Terminated,1,NCT03393845
4966,Completed,1,NCT03393884
4967,Completed,1,NCT03394027
4968,Terminated,1,NCT03394885
4969,Terminated,1,NCT03395080
4970,Completed,1,NCT03395184
4971,Completed,1,NCT03395210
4972,Completed,1,NCT03395288
4973,Completed,1,NCT03395314
4974,Completed,1,NCT03395340
4975,Completed,1,NCT03395405
4976,Completed,1,NCT03396068
4977,Completed,1,NCT03396315
4978,Terminated,1,NCT03396471
4979,Completed,1,NCT03396874
4980,Terminated,1,NCT03396926
4981,Terminated,1,NCT03396952
4982,Terminated,1,NCT03397173
4983,Completed,1,NCT03397264
4984,Terminated,1,NCT03397706
4985,Completed,1,NCT03398148
4986,Completed,1,NCT03398161
4987,Terminated,1,NCT03398200
4988,Completed,1,NCT03399552
4989,Terminated,1,NCT03399799
4990,Completed,1,NCT03400332
4991,Completed,1,NCT03400826
4992,Completed,1,NCT03400917
4993,Completed,1,NCT03401073
4994,Completed,1,NCT03401112
4995,Completed,1,NCT03401788
4996,Completed,1,NCT03401853
4997,Completed,1,NCT03402152
4998,Completed,1,NCT03402789
4999,Terminated,1,NCT03403465
5000,Completed,1,NCT03403634
5001,Terminated,1,NCT03404193
5002,Completed,1,NCT03404960
5003,Completed,1,NCT03405142
5004,Terminated,1,NCT03405155
5005,Completed,1,NCT03405714
5006,Terminated,1,NCT03405792
5007,Completed,1,NCT03405870
5008,Completed,1,NCT03406611
5009,Terminated,1,NCT03406715
5010,Terminated,1,NCT03406858
5011,Completed,1,NCT03406897
5012,Completed,1,NCT03406962
5013,Completed,1,NCT03407079
5014,Completed,1,NCT03407144
5015,Completed,1,NCT03408483
5016,Completed,1,NCT03408886
5017,Terminated,1,NCT03409432
5018,Completed,1,NCT03409458
5019,Completed,1,NCT03409588
5020,Completed,1,NCT03410030
5021,Completed,1,NCT03410043
5022,Completed,1,NCT03410550
5023,Completed,1,NCT03410693
5024,Terminated,1,NCT03410875
5025,Completed,1,NCT03410927
5026,Completed,1,NCT03411031
5027,Completed,1,NCT03411850
5028,Terminated,1,NCT03412396
5029,Completed,1,NCT03412565
5030,Completed,1,NCT03412591
5031,Completed,1,NCT03412630
5032,Completed,1,NCT03412643
5033,Completed,1,NCT03412877
5034,Terminated,1,NCT03413995
5035,Completed,1,NCT03414034
5036,Completed,1,NCT03414047
5037,Terminated,1,NCT03414229
5038,Completed,1,NCT03414645
5039,Terminated,1,NCT03414658
5040,Terminated,1,NCT03414684
5041,Completed,1,NCT03414983
5042,Completed,1,NCT03415854
5043,Completed,1,NCT03416153
5044,Completed,1,NCT03416335
5045,Completed,1,NCT03417284
5046,Terminated,1,NCT03417544
5047,Terminated,1,NCT03417739
5048,Terminated,1,NCT03417882
5049,Completed,1,NCT03418038
5050,Completed,1,NCT03418675
5051,Completed,1,NCT03418857
5052,Completed,1,NCT03419234
5053,Completed,1,NCT03419364
5054,Completed,1,NCT03419715
5055,Completed,1,NCT03420014
5056,Completed,1,NCT03420313
5057,Completed,1,NCT03420482
5058,Terminated,1,NCT03420508
5059,Completed,1,NCT03420521
5060,Completed,1,NCT03420976
5061,Completed,1,NCT03421197
5062,Completed,1,NCT03421353
5063,Terminated,1,NCT03421652
5064,Completed,1,NCT03421782
5065,Completed,1,NCT03421808
5066,Completed,1,NCT03422302
5067,Completed,1,NCT03422536
5068,Completed,1,NCT03422627
5069,Completed,1,NCT03422679
5070,Completed,1,NCT03423121
5071,Completed,1,NCT03423147
5072,Completed,1,NCT03423264
5073,Completed,1,NCT03424005
5074,Terminated,1,NCT03424850
5075,Terminated,1,NCT03425006
5076,Completed,1,NCT03425097
5077,Completed,1,NCT03425279
