,NCTId,EnrollmentCount
5126,NCT01367977,21
4893,NCT02609308,21
6066,NCT02041715,21
5043,NCT00901459,21
6187,NCT00494975,21
1750,NCT04136951,2094
6593,NCT00341003,2090
6687,NCT03312621,209
6960,NCT01593189,209
7197,NCT03555669,2082
8693,NCT03868930,208
7021,NCT03483649,208
6001,NCT03803332,208
4745,NCT04516252,208
6810,NCT02851030,208
9651,NCT04019197,208
3425,NCT03329001,208
8185,NCT02266576,207
5235,NCT00645047,207
2342,NCT01402453,207
3726,NCT01519999,206721
1397,NCT00289315,2060
7041,NCT01294150,206
4233,NCT02068937,206
7693,NCT03406013,206
7313,NCT00437021,206
7516,NCT01386294,2059
7302,NCT02194582,2050
8896,NCT01846468,205
8825,NCT02899988,205
3680,NCT01182311,205
8899,NCT01721798,205
3693,NCT03218787,2047
1513,NCT04406441,2040
2477,NCT03702270,2040
6854,NCT04100564,2040
8055,NCT01818739,204
140,NCT01370954,204
4276,NCT04398901,204
4221,NCT01190267,204
3823,NCT01894087,204
6169,NCT00419510,204
9731,NCT03961308,204
5448,NCT01698177,204
2106,NCT02167386,204
1588,NCT00342771,2033
9425,NCT04216732,2030
1963,NCT03352219,203
1957,NCT01505049,203
4673,NCT01107379,203
7057,NCT01243060,203
1711,NCT00783497,203
1330,NCT00490841,202
3156,NCT00328744,202
10,NCT00026728,20169
4971,NCT02694978,2014
2077,NCT00294060,2013
6832,NCT01426919,2011
4952,NCT03030599,201
8773,NCT01440907,201
3719,NCT00528840,201
3860,NCT02802306,201
1115,NCT01975818,201
6364,NCT00518323,201
7209,NCT01930084,2004
4796,NCT02692092,200000
1108,NCT03109002,200000
1614,NCT04540081,20000
1082,NCT01335412,20000
6487,NCT03381885,20000
9508,NCT04125420,20000
2133,NCT03441503,20000
1592,NCT02873013,20000
7416,NCT03503097,2000
7353,NCT03385304,2000
6733,NCT00234806,2000
4763,NCT00820378,2000
4611,NCT03183401,2000
1114,NCT01841957,2000
1382,NCT04453293,2000
9859,NCT03863327,2000
5879,NCT03486561,2000
7397,NCT03567421,2000
3844,NCT00324571,2000
1307,NCT01632761,2000
4749,NCT04352634,2000
7215,NCT00407394,2000
1,NCT04474496,2000
3925,NCT04387305,2000
4466,NCT04395781,2000
7523,NCT00164281,2000
7195,NCT03824756,2000
1964,NCT03480217,2000
8475,NCT01719679,2000
3767,NCT04583072,2000
7124,NCT04534972,2000
4845,NCT02369887,2000
7536,NCT00368095,2000
5697,NCT04330235,2000
6308,NCT04225598,2000
3204,NCT03911284,2000
7520,NCT00396526,2000
3499,NCT04420156,2000
9506,NCT04126096,2000
122,NCT03688126,2000
5588,NCT00001536,2000
6283,NCT00287469,2000
9534,NCT04104321,2000
1630,NCT04407195,2000
91,NCT02109757,200
1417,NCT00286390,200
8819,NCT01448447,200
1844,NCT03775954,200
2253,NCT03406975,200
9843,NCT03869216,200
3515,NCT01491607,200
101,NCT04552535,200
2286,NCT03640286,200
9855,NCT03864146,200
1290,NCT00121147,200
1922,NCT01924936,200
8052,NCT02864160,200
2204,NCT01254669,200
8952,NCT04157270,200
5067,NCT02678026,200
2151,NCT04258397,200
38,NCT03952364,200
6232,NCT01303367,200
8744,NCT01566890,200
1985,NCT04140695,200
1220,NCT00130364,200
1238,NCT02340624,200
8192,NCT00826605,200
2206,NCT01276184,200
2209,NCT02792439,200
9987,NCT03771963,200
2229,NCT03532256,200
5473,NCT03944616,200
6384,NCT04180020,200
1875,NCT00142636,200
67,NCT03045120,200
6156,NCT00653783,200
4923,NCT04273152,200
2308,NCT03205982,200
8056,NCT03710109,200
6568,NCT03738774,200
3914,NCT00325117,200
4966,NCT02091323,200
9915,NCT03819608,200
2452,NCT02861131,200
6031,NCT03123224,200
8887,NCT03796208,200
1469,NCT04345757,200
6017,NCT03423394,200
6682,NCT03765567,200
1448,NCT00509444,200
3449,NCT03891381,200
3874,NCT03925337,200
6665,NCT02360020,200
9919,NCT03818087,200
6673,NCT02258386,200
5997,NCT03898271,200
5998,NCT03873610,200
3878,NCT02756494,200
1567,NCT04255251,200
1354,NCT00494260,200
5970,NCT02477124,200
2353,NCT01238432,200
4148,NCT03055858,200
5312,NCT02723825,200
2516,NCT03310528,200
8709,NCT02022423,200
3496,NCT01982825,200
1683,NCT01865123,200
9973,NCT03781856,200
1322,NCT00121316,200
1639,NCT00632346,200
1583,NCT01524146,200
4177,NCT03352115,200
2591,NCT02453230,200
5114,NCT02798432,200
1348,NCT00001723,200
3599,NCT01171027,200
2384,NCT00224913,200
4721,NCT00517270,200
5969,NCT03763747,200
4799,NCT04414371,200
2114,NCT00218179,200
9677,NCT04001946,200
5522,NCT01243437,200
3099,NCT03992729,200
8998,NCT04592601,200
3331,NCT03767231,200
3332,NCT02974764,200
8545,NCT04580810,200
5561,NCT03579108,200
8991,NCT04597957,200
5648,NCT03048786,200
5259,NCT01624389,200
8504,NCT01618461,200
9398,NCT04235725,200
7363,NCT03447860,200
2841,NCT03465995,200
9403,NCT04233073,200
5639,NCT03326401,200
9421,NCT04219397,200
9433,NCT04210024,200
8242,NCT04492462,200
5839,NCT02412982,200
9004,NCT04586530,200
5203,NCT03119363,200
2800,NCT04318925,200
9035,NCT04563754,200
7340,NCT02668276,200
9188,NCT04411823,200
7018,NCT01992263,200
5236,NCT04041687,200
3728,NCT00249405,200
7003,NCT03398395,200
5239,NCT04609995,200
9216,NCT04384055,200
3749,NCT03869515,200
4391,NCT03714711,200
5548,NCT00579943,200
4844,NCT02811666,200
6980,NCT00283855,200
3307,NCT01837498,200
9286,NCT04323254,200
9070,NCT04530500,200
9063,NCT04539158,200
9294,NCT04319198,200
7316,NCT03762070,200
9447,NCT04196374,200
9171,NCT04433975,200
3228,NCT03670914,200
1071,NCT00378430,200
7372,NCT03952182,200
4321,NCT01138254,200
3197,NCT00180284,200
8960,NCT03595748,200
3241,NCT02417714,200
7380,NCT03521154,200
9566,NCT04084210,200
1178,NCT01772823,200
2753,NCT02763917,200
9258,NCT04344860,20
2351,NCT04116229,20
6114,NCT01345591,20
5695,NCT04475172,20
3495,NCT02122445,20
4804,NCT01090583,20
6118,NCT01310192,20
7601,NCT02420353,20
9579,NCT04074343,20
9515,NCT04121364,20
8355,NCT00002251,20
1695,NCT00833963,20
9293,NCT04319224,20
1686,NCT03096418,20
7825,NCT00744679,20
5593,NCT03478878,20
3070,NCT02679794,20
8529,NCT02080975,20
9511,NCT04124419,20
8559,NCT04051229,20
1722,NCT03711916,20
2320,NCT04502290,20
6134,NCT00986986,20
3080,NCT03679117,20
9319,NCT04300478,20
4498,NCT02119195,20
5248,NCT01889446,20
3533,NCT01965756,20
5341,NCT03122301,20
7045,NCT02234778,20
4970,NCT03102086,20
2111,NCT02364570,20
5538,NCT01160458,20
9680,NCT04000256,20
4691,NCT00836147,20
2395,NCT03731351,20
1616,NCT03866434,20
7329,NCT01301053,20
5582,NCT02364518,20
6086,NCT01714349,20
3017,NCT01185041,20
5358,NCT04236804,20
9211,NCT04388488,20
2091,NCT01175122,20
5356,NCT02609529,20
8131,NCT00481182,20
9219,NCT04382391,20
4803,NCT01712282,20
9223,NCT04379011,20
4987,NCT00659087,20
2367,NCT04266314,20
9226,NCT04378270,20
9533,NCT04104737,20
5425,NCT02021617,20
1665,NCT00555750,20
5279,NCT02624674,20
9645,NCT04022980,20
3592,NCT03361800,20
1735,NCT01511185,20
4448,NCT01159561,20
8558,NCT04401904,20
9631,NCT04038541,20
4475,NCT03909503,20
6392,NCT03750292,20
9391,NCT04240561,20
9477,NCT04160065,20
8253,NCT02812147,20
3576,NCT04005924,20
9471,NCT04169321,20
5574,NCT03478865,20
2233,NCT03565653,20
2169,NCT03841838,20
9401,NCT04233671,20
1933,NCT03372928,20
8781,NCT03199079,20
5089,NCT03869138,20
4444,NCT01502735,20
8741,NCT02395341,20
9618,NCT04046549,20
9616,NCT04047420,20
5628,NCT03746769,20
1949,NCT00610480,20
3158,NCT01736930,20
8177,NCT02077959,20
5262,NCT00361010,20
9593,NCT04059107,20
6329,NCT02755285,20
7562,NCT00711373,20
1997,NCT04461184,20
2026,NCT01589523,20
9386,NCT04241939,20
9483,NCT04150913,20
5398,NCT00814502,20
1857,NCT01268189,20
7116,NCT02430506,20
2191,NCT00452582,20
5411,NCT04313049,20
8011,NCT03896165,20
8375,NCT01626417,20
9641,NCT04026581,20
8050,NCT03389750,20
9494,NCT04142229,20
9360,NCT04263233,20
6307,NCT01727856,20
9367,NCT04257136,20
9978,NCT03777384,20
4455,NCT00415051,20
1802,NCT02586597,20
3512,NCT01704573,20
7140,NCT00138918,20
3104,NCT03778060,20
5018,NCT01221506,20
8071,NCT03665675,20
9375,NCT04252040,20
3109,NCT04371536,20
5602,NCT01134510,20
3111,NCT00937963,20
2413,NCT00013442,20
6408,NCT03516773,20
5073,NCT04502589,20
6177,NCT00337961,20
9633,NCT04038125,20
4301,NCT00312169,20
7628,NCT03527641,20
1234,NCT01406886,20
1248,NCT02378415,20
1377,NCT03746847,20
2657,NCT01011829,20
2868,NCT02402803,20
6694,NCT03529487,20
7359,NCT02008877,20
4933,NCT03042182,20
1009,NCT00243243,20
4354,NCT01588938,20
5797,NCT04073901,20
3401,NCT00646451,20
1405,NCT02496221,20
1235,NCT00723008,20
4357,NCT04344873,20
2493,NCT02413125,20
8095,NCT04294966,20
3663,NCT03676023,20
9018,NCT04577001,20
2523,NCT00499746,20
9020,NCT04576247,20
6954,NCT01894464,20
8302,NCT01017640,20
7419,NCT03713970,20
6006,NCT03708276,20
6007,NCT03686813,20
9028,NCT04567719,20
1434,NCT01792791,20
8897,NCT01797159,20
9716,NCT03975465,20
4259,NCT04484090,20
5292,NCT01655043,20
8312,NCT00004375,20
6763,NCT04598386,20
8294,NCT03280836,20
1300,NCT00137228,20
1069,NCT02380833,20
6767,NCT04255498,20
2804,NCT01048632,20
8296,NCT00529308,20
4897,NCT02414529,20
2813,NCT00001571,20
6902,NCT02847117,20
4281,NCT04278183,20
7449,NCT02878382,20
4331,NCT03315442,20
5859,NCT02759328,20
4917,NCT01915160,20
4334,NCT01624623,20
6734,NCT03211819,20
7364,NCT04063592,20
1334,NCT03321474,20
4607,NCT03804242,20
4609,NCT00199797,20
1273,NCT02763020,20
6918,NCT02079116,20
6919,NCT02072694,20
1039,NCT03306602,20
1038,NCT03525184,20
4028,NCT03340012,20
3828,NCT00002120,20
2782,NCT01158508,20
5524,NCT03517397,20
5131,NCT03232086,20
8090,NCT02036905,20
8383,NCT01081080,20
4626,NCT03709888,20
5762,NCT02874573,20
9933,NCT03807635,20
3667,NCT03734523,20
9747,NCT03942549,20
9748,NCT03941743,20
6992,NCT04122326,20
3602,NCT01533480,20
2453,NCT02187913,20
6996,NCT01652352,20
9109,NCT04495348,20
6581,NCT01684748,20
8227,NCT02257099,20
5227,NCT01968694,20
9127,NCT04482712,20
7008,NCT00387296,20
9132,NCT04479514,20
8459,NCT04309370,20
2984,NCT00001043,20
4646,NCT04384263,20
7955,NCT04390009,20
6062,NCT02187198,20
9134,NCT04478695,20
3000,NCT01106170,20
2421,NCT02265250,20
7346,NCT03492021,20
2939,NCT04011748,20
4947,NCT03908255,20
9710,NCT03979846,20
2475,NCT01871896,20
3372,NCT00459446,20
8621,NCT04563520,20
3769,NCT00668928,20
5132,NCT02652286,20
4951,NCT04055688,20
4377,NCT04379830,20
3782,NCT03969329,20
9702,NCT03982342,20
9697,NCT03985423,20
4329,NCT00683085,2
5332,NCT01894451,2
6122,NCT01269164,2
44,NCT01290393,2
2217,NCT01592383,2
3358,NCT02460991,2
3060,NCT00106054,2
4160,NCT00100581,2
2141,NCT01183637,2
3203,NCT01968785,2
8954,NCT04331366,2
3185,NCT00986310,2
3009,NCT03318237,2
2790,NCT02784834,2
2621,NCT03050554,2
9825,NCT03881241,2
1737,NCT01262339,2
4564,NCT03021616,2
1840,NCT03825783,2
9000,NCT04591288,2
8717,NCT00955084,2
2291,NCT00779142,2
5905,NCT02198833,2
2576,NCT00299949,2
1861,NCT00137319,2
4568,NCT01954901,2
1140,NCT02640677,2
2853,NCT02043977,2
4200,NCT00768248,2
4830,NCT02511041,2
1478,NCT02040025,2
1536,NCT02279836,2
1808,NCT01520038,2
8618,NCT02538614,2
7989,NCT04032106,1995
6470,NCT00904579,19929901
8557,NCT03281161,1990
6323,NCT00005879,199
9868,NCT03852485,199
3881,NCT01565863,199
138,NCT03965195,1989
7880,NCT03511443,1980
9696,NCT03985852,1980
1574,NCT01557868,198
7992,NCT00369785,198
7758,NCT02944149,1970
3097,NCT00247377,197
2441,NCT01416766,196
2565,NCT00411892,196
7255,NCT00314769,196
4332,NCT01587703,196
2357,NCT03678870,196
6354,NCT01886326,196
6342,NCT03763539,196
5911,NCT01773655,196
4223,NCT01611233,1950
5527,NCT04592978,195
1982,NCT00160979,195
3289,NCT00855374,195
2564,NCT03451071,195
1403,NCT00006604,195
5081,NCT02120248,1948
7701,NCT01145443,1945
20,NCT02889263,1944566
6188,NCT00962637,194
6836,NCT02541123,194
3647,NCT01070056,194
2174,NCT00001101,194
5784,NCT03067649,194
7512,NCT02271737,1938
9050,NCT04549077,193
7367,NCT01623492,193
1023,NCT02755831,193
6139,NCT00896649,193
5362,NCT03451630,1927
2675,NCT00451308,192
7820,NCT01352637,192
3617,NCT03148496,192
6513,NCT01205178,192
6490,NCT02508480,192
1344,NCT01599598,192
2609,NCT03794856,192
7765,NCT04098419,192
5387,NCT01438775,192
3190,NCT04327518,192
8953,NCT04606966,192
7414,NCT02374060,192
2527,NCT00340171,1919
7841,NCT03191253,191
1655,NCT01205776,1905
4150,NCT00000861,1900
3233,NCT01005654,1900
5105,NCT00057070,1900
6863,NCT00760851,190
3639,NCT04274894,190
7849,NCT00616083,190
3036,NCT02872454,190
8888,NCT03383848,190
2824,NCT00627185,190
2210,NCT03168425,190
4176,NCT02486783,190
4298,NCT00098748,190
6135,NCT00975559,190
8634,NCT02019667,19
5171,NCT01334281,19
1474,NCT03399461,19
5570,NCT01458132,19
8083,NCT00395499,19
9650,NCT04020822,19
2880,NCT01795586,19
8215,NCT02147613,19
5076,NCT01001221,19
3404,NCT01152580,19
3630,NCT00988403,19
5177,NCT00230477,19
4052,NCT02730819,19
8400,NCT02309580,19
6056,NCT02353026,19
1941,NCT00218517,19
6594,NCT01326481,19
8691,NCT00118157,19
4981,NCT02375659,19
4984,NCT03693313,19
3532,NCT01388439,19
5251,NCT01996384,19
7145,NCT02457663,19
8116,NCT02424526,19
2102,NCT00525083,19
1739,NCT03054597,19
4694,NCT00816426,19
8908,NCT00323635,19
6695,NCT03433300,19
8833,NCT02445794,19
9423,NCT04218799,19
6713,NCT01402817,19
8664,NCT02415764,19
2698,NCT01049828,19
1820,NCT02415621,19
3497,NCT01502592,19
8913,NCT03770780,19
3195,NCT01445158,19
7706,NCT01746264,19
4170,NCT00822367,19
6606,NCT00623090,1893
8630,NCT01979055,189
7403,NCT03379220,189
6215,NCT03787485,189
1055,NCT03056534,189
7184,NCT02329639,189
3188,NCT01088438,189
7486,NCT03366454,189
1476,NCT02285777,189
6440,NCT00549796,18876
7386,NCT02553148,18837613
9408,NCT04228289,188
7658,NCT02512445,188
6491,NCT01697267,188
3385,NCT02405039,188
7105,NCT00202046,188
4042,NCT02924051,188
8462,NCT03900754,188
3587,NCT00486902,188
8921,NCT03687086,188
3613,NCT02602691,188
3029,NCT00913757,1871
1759,NCT02870231,187
7248,NCT01549899,187
4196,NCT00970853,187
5495,NCT00156390,187
4689,NCT02880527,187
8236,NCT03511001,187
4173,NCT03372746,187
4509,NCT03955874,1868
5460,NCT00992264,1865
1908,NCT00118898,1864
7827,NCT02607865,1864
2274,NCT03489356,186
9186,NCT04415073,186
9129,NCT04480346,186
3215,NCT02261974,186
5783,NCT00156351,186
1785,NCT00494052,186
3834,NCT02519777,186
6533,NCT03813238,185
2199,NCT03266471,185
8369,NCT01096628,185
6561,NCT04200352,185
8536,NCT02290938,185
2241,NCT02865967,185
8054,NCT01147614,185
1489,NCT00197288,1847
2773,NCT01723059,184
7072,NCT01199380,184
5353,NCT03880812,184
4907,NCT01721473,184
7382,NCT00970944,184
1215,NCT00143026,184
3481,NCT02341950,184
5546,NCT04492592,184
4105,NCT01537367,1838
5883,NCT01337063,1836
1209,NCT01558583,1831
3893,NCT04589819,183
7669,NCT04377581,18251
5633,NCT03098082,1825
7834,NCT01702805,1824
7938,NCT00869206,1822
3229,NCT00395304,182
7138,NCT00249080,182
3615,NCT02239328,182
4505,NCT00202878,18144
5891,NCT00811954,1814
4157,NCT00005007,181
8429,NCT00224419,181
8324,NCT01506323,181
3957,NCT02045043,1807
9527,NCT04110522,18000
4093,NCT02113475,1800
4791,NCT04335331,1800
5781,NCT00338845,1800
3050,NCT01950650,1800
4146,NCT04000971,1800
5537,NCT03860818,1800
4251,NCT04180423,180
8266,NCT03584945,180
7228,NCT01147900,180
7110,NCT04545606,180
7236,NCT02971072,180
7689,NCT01489215,180
64,NCT02848781,180
6468,NCT01824082,180
8829,NCT02871921,180
4023,NCT00138593,180
9384,NCT04242186,180
3202,NCT03040466,180
9200,NCT04401449,180
28,NCT01262079,180
7166,NCT03865680,180
7605,NCT04037852,180
3155,NCT04476251,180
5707,NCT03267563,180
6764,NCT04416412,180
7150,NCT02295670,180
4366,NCT00760162,180
1222,NCT04349176,180
8412,NCT03832933,180
4019,NCT02293655,180
5793,NCT03913715,180
7621,NCT02114229,180
143,NCT04072289,180
4091,NCT02669420,180
4577,NCT03579706,180
3319,NCT03173950,180
4316,NCT03674775,180
5923,NCT01803048,180
9030,NCT04566445,180
9034,NCT04564443,180
9573,NCT04080531,180
4072,NCT01127282,180
4119,NCT03314129,180
8628,NCT00000398,180
6333,NCT04374591,180
9712,NCT03976258,180
2695,NCT01008280,180
8190,NCT04501536,180
6412,NCT03783702,180
9832,NCT03876223,180
1083,NCT00799058,180
7061,NCT01005615,18
2439,NCT02517996,18
8569,NCT02247765,18
7713,NCT01569191,18
3911,NCT00631085,18
1392,NCT03713918,18
2448,NCT00734344,18
2547,NCT03548883,18
3061,NCT00956345,18
8957,NCT01302938,18
4427,NCT03436160,18
6569,NCT00525837,18
1356,NCT02175316,18
4899,NCT04446728,18
2902,NCT02790502,18
2934,NCT01047709,18
5154,NCT02166294,18
6631,NCT02831257,18
2972,NCT00624767,18
8078,NCT01389544,18
3006,NCT00324909,18
6024,NCT03266965,18
3008,NCT01227590,18
9174,NCT04429568,18
4872,NCT00739024,18
9019,NCT04576871,18
8937,NCT03434769,18
1284,NCT01007188,18
6742,NCT03415412,18
5924,NCT03341000,18
8934,NCT03164967,18
2587,NCT03997422,18
1637,NCT03334175,18
1096,NCT01982474,18
7101,NCT02544061,18
7821,NCT00857324,18
5864,NCT00664898,18
2463,NCT03742258,18
6141,NCT00853528,18
9342,NCT04279587,18
5266,NCT00724438,18
3413,NCT04133376,18
1797,NCT01603342,18
9482,NCT04152473,18
9487,NCT04146051,18
1814,NCT00995917,18
5600,NCT04170803,18
7439,NCT04302649,18
9499,NCT04134559,18
2018,NCT01011634,18
5272,NCT02343263,18
9827,NCT03880656,18
8795,NCT00183339,18
9544,NCT04094857,18
5509,NCT00926250,18
7337,NCT00947596,18
9682,NCT03999684,18
4567,NCT02023723,18
4772,NCT00624585,18
9607,NCT04052503,18
9660,NCT04016077,18
9659,NCT04016233,18
7442,NCT02236078,18
1883,NCT01283672,18
3429,NCT01880034,18
9966,NCT03786055,18
4,NCT00312702,18
9356,NCT04267250,18
7572,NCT01988909,18
4456,NCT00412477,18
4699,NCT04478357,18
96,NCT02569632,18
3509,NCT00380380,18
8195,NCT00004494,18
9379,NCT04247828,18
4629,NCT03982576,18
9420,NCT04220190,18
8178,NCT02049541,18
9883,NCT03843294,18
7385,NCT00048932,1795
6327,NCT02780414,1791
4958,NCT00847756,179
7885,NCT03944395,1785
5606,NCT01769430,178
3783,NCT02752282,178
2774,NCT00612040,178
8669,NCT01505868,178
7930,NCT00008385,1772
6620,NCT00342355,1771
6892,NCT01825226,1763
5500,NCT02286141,1760
8225,NCT04204447,176
3539,NCT00150046,176
5274,NCT00339534,1758
1412,NCT02280733,175000
3543,NCT02882620,1750
3299,NCT03889418,1750
1004,NCT02472067,175
9936,NCT03804593,175
6032,NCT03110302,175
1112,NCT02375503,175
6492,NCT03244475,175
9291,NCT04320381,175
7279,NCT00658190,175
7292,NCT01529034,175
7001,NCT01625962,175
9708,NCT03980561,174
7532,NCT02026167,174
9010,NCT04581603,174
6525,NCT03848806,174
7584,NCT04046965,1739
1534,NCT03566095,1735
9674,NCT04002362,173
6427,NCT03756545,173
8439,NCT02511301,173
8316,NCT02037750,173
2556,NCT00262249,173
6363,NCT03832049,1720
2211,NCT02934191,172
3980,NCT00644332,172
5317,NCT01308814,172
2736,NCT00154427,172
4765,NCT02701868,172
3993,NCT03683394,172
5324,NCT00339339,172
5244,NCT01156701,171705
4089,NCT02199691,1715
1199,NCT00444457,1712
5141,NCT03978533,171
8750,NCT01090011,171
4500,NCT00418899,17080
8200,NCT00542113,1703
7089,NCT00109616,17000
7225,NCT00198835,17000
2703,NCT03826290,17000
1746,NCT01772602,17000
8237,NCT04363450,1700
3819,NCT00725101,1700
3231,NCT03278990,170
1169,NCT01161095,170
8035,NCT01112709,170
4668,NCT00140114,170
3871,NCT00351767,170
7602,NCT04011176,170
6760,NCT01452503,170
3066,NCT01724125,170
4733,NCT03280979,170
9242,NCT04360824,170
7795,NCT02260856,170
5915,NCT01292876,17
5326,NCT03048500,17
6299,NCT01326104,17
9456,NCT04188015,17
4412,NCT02546388,17
8641,NCT02726438,17
3141,NCT00585013,17
6505,NCT00790374,17
133,NCT01873482,17
2601,NCT01561924,17
1353,NCT00673465,17
1359,NCT02867059,17
5664,NCT01744782,17
8909,NCT03609671,17
2127,NCT04333615,17
8555,NCT03560232,17
5164,NCT01781936,17
5028,NCT00167648,17
2749,NCT03990350,17
8619,NCT01703507,17
1940,NCT03596203,17
7046,NCT02115607,17
9343,NCT04278781,17
3300,NCT00754390,17
6063,NCT02168114,17
2254,NCT02236572,17
5861,NCT01241253,17
8298,NCT01130506,17
1863,NCT00137215,17
3827,NCT01629095,17
1865,NCT00137163,17
4786,NCT02023151,17
1051,NCT02027155,17
2870,NCT01248208,17
6055,NCT02357836,17
3210,NCT01428713,17
1151,NCT00170742,17
7984,NCT02940301,17
2019,NCT01699022,17
6856,NCT01353209,17
3381,NCT01966224,17
6976,NCT00488969,17
7506,NCT04579328,1696
2743,NCT00097552,1696
8063,NCT00604214,1696
6509,NCT01935102,169
3269,NCT01347164,169
7884,NCT01779414,169
3199,NCT02384460,169
8399,NCT01838356,169
5175,NCT02945046,169
8232,NCT01811940,169
7911,NCT01072279,16895
2869,NCT03155880,1685
3569,NCT00847288,1682
9724,NCT03964454,168
4676,NCT04598399,168
7142,NCT01046825,168
6844,NCT00693563,168
7646,NCT03643978,168
8521,NCT04018092,168
9057,NCT04542551,168
7070,NCT00196781,168
2573,NCT00476021,168
8163,NCT00700791,168
6346,NCT02635971,168
6262,NCT01769612,168
1568,NCT02209259,168
1896,NCT02651714,168
7790,NCT01770743,168
6390,NCT02490579,1670
1599,NCT00116428,167
3283,NCT01751620,167
7836,NCT02143973,167
7010,NCT01894230,167
8210,NCT00271739,1665
9228,NCT04375813,166
4271,NCT00680979,166
9894,NCT03836950,166
4533,NCT02972515,166
5596,NCT00536185,166
4581,NCT04368117,166
2364,NCT03020875,166
3567,NCT00492596,166
4556,NCT01801384,166
3561,NCT03251989,1650
2214,NCT00124904,165
9773,NCT03922724,165
8376,NCT02149823,165
3094,NCT03207880,165
5468,NCT01477762,165
5475,NCT02045459,165
8329,NCT00418314,1647
9198,NCT04403737,16428
5533,NCT00223080,16402
8839,NCT02777554,164
6647,NCT01032044,164
4834,NCT01881828,164
9856,NCT03863743,164
6176,NCT00340158,164
3138,NCT04564209,164
6105,NCT01447407,164
8542,NCT00981253,164
2120,NCT03404531,164
6756,NCT03029507,164
6800,NCT02228668,1636
7409,NCT03168776,1632
9952,NCT03796065,1630
5061,NCT00747643,163
1813,NCT02235961,163
7043,NCT03309046,163
6221,NCT02629159,1629
5942,NCT03725332,1620
5087,NCT01854892,162
8341,NCT02955537,162
4811,NCT04294342,162
1777,NCT02015156,162
4489,NCT04245124,162
6264,NCT01435135,162
5405,NCT02839915,162
8587,NCT01800318,162
4973,NCT02800642,162
4528,NCT04607642,162
45,NCT04263311,162
2998,NCT01807572,162
8911,NCT00248612,162
3020,NCT02084836,162
7730,NCT03541941,162
7460,NCT01363245,1618
1921,NCT00368732,1610
2149,NCT00751179,161
6077,NCT01828983,161
4010,NCT02781727,161
