NCTId,ArmGroupInterventionName
NCT01241123,Procedure
NCT00711373,Procedure
NCT03980769,Procedure
NCT03900949,Procedure
NCT01477710,Procedure
NCT02737514,Procedure
NCT01894191,Procedure
NCT01239368,Procedure
NCT01239368,Procedure
NCT02922894,Procedure
NCT00200096,Procedure
NCT03364361,Procedure
NCT01492738,Procedure
NCT02070029,Procedure
NCT01622959,Procedure
NCT04031365,Procedure
NCT01622959,Procedure
NCT03905720,Procedure
NCT00221247,Procedure
NCT03905720,Procedure
NCT02420041,Procedure
NCT03371225,Procedure
NCT03371225,Procedure
NCT03775590,Procedure
NCT02163525,Procedure
NCT02403232,Procedure
NCT04030117,Procedure
NCT04178538,Procedure
NCT04178538,Procedure
NCT03398395,Procedure
NCT01428830,Procedure
NCT00464724,Procedure
NCT00466206,Procedure
NCT00254072,Procedure
NCT00254072,Procedure
NCT01428830,Procedure
NCT03692273,Procedure
NCT03581565,Other
NCT03581565,Other
NCT03581565,Other
NCT02066948,Other
NCT02066948,Other
NCT03718585,Other
NCT03718585,Other
NCT03718585,Other
NCT03655730,Other
NCT04294303,Other
NCT02859831,Other
NCT02859831,Other
NCT00169806,Other
NCT01280500,Other
NCT00271739,Other
NCT03653195,Other
NCT03653195,Other
NCT01880853,Other
NCT01773655,Other
NCT03214757,Other
NCT02611375,Other
NCT00519402,Other
NCT00519402,Other
NCT00178802,Other
NCT00178698,Other
NCT01574300,Other
NCT01764269,Other
NCT01764269,Other
NCT00176722,Other
NCT03492229,Other
NCT03492229,Other
NCT03989492,Other
NCT02874222,Other
NCT02874222,Other
NCT02874222,Other
NCT00732173,Other
NCT02725970,Other
NCT02725970,Other
NCT02725970,Other
NCT02725970,Other
NCT02725970,Other
NCT02725970,Other
NCT00450281,Other
NCT00450281,Other
NCT00450281,Other
NCT00450281,Other
NCT03685058,Other
NCT03685058,Other
NCT01208142,Other
NCT02209259,Other
NCT01369797,Other
NCT02561390,Other
NCT02561390,Other
NCT01075165,Other
NCT02611375,Other
NCT01306968,Other
NCT04568395,Other
NCT00526994,Other
NCT01700517,Other
NCT01280500,Other
NCT01075165,Other
NCT02240407,Other
NCT03993886,Other
NCT03580538,Other
NCT01267877,Other
NCT01267877,Other
NCT00437827,Other
NCT01941810,Other
NCT00764322,Other
NCT00764322,Other
NCT02144649,Other
NCT02144649,Other
NCT00853528,Other
NCT00853528,Other
NCT00853528,Other
NCT00896649,Other
NCT00853528,Other
NCT00853528,Other
NCT00853528,Other
NCT00847756,Other
NCT00847756,Other
NCT04213664,Other
NCT00760851,Other
NCT01721473,Other
NCT01721473,Other
NCT01721473,Other
NCT01721473,Other
NCT01721473,Other
NCT01721473,Other
NCT02209259,Other
NCT03813628,Other
NCT01170546,Other
NCT01170546,Other
NCT01170546,Other
NCT01351805,Other
NCT00248040,Other
NCT02731066,Other
NCT02731066,Other
NCT01376349,Other
NCT00489411,Other
NCT00956813,Other
NCT01099449,Other
NCT00008385,Other
NCT00134056,Other
NCT04049331,Other
NCT00719563,Other
NCT00253643,Other
NCT00253643,Other
NCT00722124,Other
NCT01009918,Other
NCT00063778,Other
NCT01011478,Other
NCT00040885,Other
NCT00620867,Other
NCT00775645,Other
NCT00489411,Other
NCT01106170,Other
NCT00058357,Other
NCT01106170,Other
NCT00349622,Other
NCT01439945,Other
NCT00097838,Other
NCT00253643,Other
NCT01385137,Other
NCT02418702,Other
NCT00880191,Other
NCT00823381,Other
NCT00081250,Other
NCT01439945,Other
NCT02763020,Other
NCT01099449,Other
NCT03863743,Other
NCT04202900,Other
NCT00079456,Other
NCT02077959,Other
NCT00089154,Other
NCT00764322,Other
NCT00764322,Other
NCT01724125,Other
NCT01724125,Other
NCT04026399,Other
NCT02611375,Other
NCT03042117,Other
NCT03042117,Other
NCT03042117,Other
NCT04028180,Other
NCT01881828,Other
NCT02617940,Other
NCT01053299,Other
NCT02395536,Other
NCT01957085,Other
NCT03276247,Other
NCT03276247,Other
NCT03276247,Other
NCT03276247,Other
NCT03276247,Other
NCT03276247,Other
NCT03276247,Other
NCT03276247,Other
NCT01480219,Other
NCT03255265,Other
NCT03255265,Other
NCT01138254,Other
NCT01339546,Other
NCT00760851,Other
NCT03610555,Other
NCT03010644,Other
NCT03530020,Other
NCT04568330,Other
NCT03629678,Other
NCT03779269,Other
NCT03779269,Other
NCT03779269,Other
NCT04581317,Other
NCT04581317,Other
NCT04581317,Other
NCT00450281,Other
NCT00450281,Other
NCT00450281,Other
NCT00450281,Other
NCT00169754,Other
NCT01880853,Other
NCT01880853,Other
NCT04351841,Other
NCT03908255,Other
NCT04083859,Other
NCT03530020,Other
NCT01459172,Other
NCT00944060,Other
NCT02170532,Other
NCT02170532,Other
NCT02170532,Other
NCT00089154,Other
NCT02295540,Other
NCT01812005,Other
NCT00450281,Other
NCT00079456,Other
NCT01207687,Other
NCT00055861,Other
NCT00450281,Other
NCT02272998,Other
NCT00450281,Other
NCT01941810,Other
NCT00450281,Other
NCT01812005,Other
NCT01222689,Other
NCT02077959,Other
NCT00896701,Other
NCT00085124,Other
NCT00085124,Other
NCT00723203,Other
NCT04530032,Other
NCT02863081,Other
NCT02863081,Other
NCT00576693,Other
NCT03863743,Other
NCT02894294,Other
NCT00896701,Other
NCT00450281,Other
NCT00450281,Other
NCT00450281,Other
NCT00450281,Other
NCT04184843,Other
NCT03185728,Other
NCT03185728,Other
NCT03668678,Other
NCT02395536,Other
NCT02424526,Other
NCT02424526,Other
NCT01419652,Other
NCT04135404,Other
NCT04135404,Other
NCT03813628,Other
NCT00450281,Other
NCT00450281,Other
NCT00450281,Other
NCT00450281,Other
NCT00896701,Other
NCT02617940,Other
NCT03021616,Other
NCT03538769,Other
NCT02231957,Other
NCT01672684,Other
NCT00732173,Other
NCT00732173,Other
NCT02777112,Other
NCT02777112,Other
NCT02342795,Other
NCT02342795,Other
NCT04210180,Other
NCT02342795,Other
NCT02708069,Other
NCT01230606,Other
NCT01230606,Other
NCT03184025,Other
NCT00643721,Other
NCT02632422,Other
NCT02632422,Other
NCT00732173,Other
NCT02901639,Other
NCT01850940,Other
NCT02231957,Other
NCT01662973,Other
NCT00417599,Other
NCT00942695,Other
NCT03813628,Other
NCT00233129,Other
NCT00776100,Other
NCT00599209,Other
NCT01903889,Other
NCT01903889,Other
NCT02342795,Other
NCT02036905,Other
NCT04274959,Other
NCT03230669,Other
NCT01817244,Other
NCT01817244,Other
NCT02731066,Other
NCT02731066,Other
NCT03866005,Other
NCT01055990,Other
NCT01991249,Other
NCT04568330,Other
NCT02655458,Other
NCT04351841,Other
NCT04005924,Other
NCT04005924,Other
NCT01760408,Other
NCT01760408,Other
NCT03366363,Other
NCT03366363,Other
NCT03366363,Other
NCT04122378,Other
NCT00310726,Other
NCT04474093,Other
NCT04474093,Other
NCT04474093,Other
NCT03504085,Other
NCT03504085,Other
NCT01109602,Other
NCT01109602,Other
NCT04296344,Other
NCT03672461,Other
NCT04414371,Other
NCT04113135,Other
NCT04414371,Other
NCT03969589,Other
NCT03854916,Other
NCT03337113,Other
NCT03337113,Other
NCT02153346,Other
NCT04156919,Other
NCT04297761,Other
NCT03882515,Other
NCT03543735,Other
NCT01691378,Other
NCT04168450,Other
NCT04168450,Other
NCT01241253,Other
NCT03577223,Other
NCT02364570,Other
NCT04419948,Other
NCT04419948,Other
NCT04419948,Other
NCT04419948,Other
NCT04419948,Other
NCT02847962,Other
NCT02847962,Other
NCT02847962,Other
NCT01927276,Other
NCT02610374,Other
NCT02610374,Other
NCT02610374,Other
NCT02938130,Other
NCT03707626,Other
NCT04131647,Other
NCT04131647,Other
NCT01315483,Other
NCT01315483,Other
NCT03996707,Other
NCT04428580,Other
NCT03730259,Other
NCT01707030,Other
NCT03081871,Other
NCT03081871,Other
NCT04575402,Other
NCT04575402,Other
NCT02232269,Other
NCT03794102,Other
NCT01924546,Other
NCT00785200,Other
NCT01209910,Other
NCT04479514,Other
NCT02632422,Other
NCT02632422,Other
NCT02632422,Other
NCT01691378,Other
NCT03085953,Other
NCT04000880,Other
NCT04000880,Other
NCT03390660,Other
NCT02814825,Other
NCT00995917,Other
NCT03056625,Other
NCT02940717,Other
NCT02719964,Other
NCT02719964,Other
NCT01191411,Other
NCT03898271,Other
NCT03898271,Other
NCT03874507,Other
NCT00591448,Other
NCT04303676,Other
NCT04303676,Other
NCT04469036,Other
NCT01167920,Other
NCT04323176,Other
NCT04062968,Other
NCT03970642,Other
NCT03584113,Other
NCT03905668,Other
NCT04063670,Other
NCT03882957,Other
NCT02765906,Other
NCT02657135,Other
NCT04033237,Other
NCT03311646,Other
NCT04084210,Other
NCT04084210,Other
NCT01396044,Other
NCT04514471,Other
NCT03637972,Other
NCT02802774,Other
NCT04276558,Other
NCT04276558,Other
NCT04276558,Other
NCT04276558,Other
NCT04316429,Other
NCT04032613,Other
NCT04429568,Other
NCT04429568,Other
NCT04429568,Other
NCT04437069,Other
NCT02153346,Other
NCT00855153,Other
NCT03185546,Other
NCT03185546,Other
NCT03185546,Other
NCT03185546,Other
NCT04356027,Other
NCT04539821,Other
NCT03221192,Other
NCT03221192,Other
NCT03843021,Other
NCT03887793,Other
NCT01518491,Other
NCT02657317,Other
NCT03307356,Other
NCT03985449,Other
NCT03985449,Other
NCT03985449,Other
NCT03956810,Other
NCT02550730,Other
NCT01005836,Other
NCT01005836,Other
NCT03991182,Other
NCT01029288,Other
NCT01029288,Other
NCT03723928,Other
NCT00101868,Other
NCT04534972,Other
NCT02865967,Other
NCT02865967,Other
NCT02865967,Other
NCT04517396,Other
NCT00636454,Other
NCT02865967,Other
NCT02165735,Other
NCT04517396,Other
NCT02865967,Other
NCT02475850,Other
NCT02865967,Other
NCT02755636,Other
NCT02755636,Other
NCT04002102,Other
NCT03655730,Other
NCT00452582,Other
NCT01403649,Other
NCT03655730,Other
NCT00736268,Other
NCT02993458,Other
NCT02993458,Other
NCT03590509,Other
NCT03156283,Other
NCT03789396,Other
NCT02302612,Other
NCT02346162,Other
NCT01775995,Other
NCT01387490,Other
NCT02263001,Other
NCT00976833,Other
NCT01309217,Other
NCT03859011,Other
NCT03859011,Other
NCT04097717,Other
NCT03283553,Other
NCT04097717,Other
NCT01338701,Other
NCT00659087,Other
NCT04463992,Other
NCT01707030,Other
NCT03429322,Other
NCT01707030,Other
NCT03230903,Other
NCT04270474,Other
NCT01299896,Other
NCT02823262,Other
NCT02703701,Other
NCT04463992,Other
NCT02323438,Other
NCT01826760,Other
NCT01826760,Other
NCT01967394,Other
NCT03360422,Other
NCT03250364,Other
NCT03250364,Other
NCT03250364,Other
NCT03250364,Other
NCT03250364,Other
NCT04514471,Other
NCT03637972,Other
NCT02708069,Other
NCT01003262,Other
NCT03542084,Other
NCT02876588,Other
NCT02879812,Other
NCT02879812,Other
NCT02310334,Other
NCT04307004,Other
NCT04501419,Other
NCT03490682,Other
NCT03490682,Other
NCT03490682,Other
NCT02938975,Other
NCT02938975,Other
NCT02068430,Other
NCT02977039,Other
NCT03202680,Other
NCT03664765,Other
NCT02185898,Other
NCT01913925,Other
NCT01823276,Other
NCT03951883,Other
NCT02544035,Other
NCT02544035,Other
NCT02544035,Other
NCT02544035,Other
NCT02544035,Other
NCT02544035,Other
NCT01072279,Other
NCT01072279,Other
NCT01072279,Other
NCT01873573,Other
NCT01937468,Other
NCT01552213,Other
NCT01068522,Other
NCT04255953,Other
NCT02630225,Other
NCT02630225,Other
NCT04481373,Other
NCT04269772,Other
NCT04312334,Other
NCT04312334,Other
NCT04312334,Other
NCT04312334,Other
NCT04312334,Other
NCT04312334,Other
NCT04312334,Other
NCT04251091,Other
NCT04591288,Other
NCT03267914,Other
NCT02895997,Other
NCT01605669,Other
NCT03953924,Other
NCT02271074,Other
NCT03593330,Other
NCT01461889,Other
NCT01461889,Other
NCT03433599,Other
NCT03433599,Other
NCT03433599,Other
NCT03433599,Other
NCT01672658,Other
NCT03264235,Other
NCT03904420,Other
NCT04245124,Other
NCT01059487,Other
NCT00932061,Other
NCT02905929,Other
NCT03185546,Other
NCT03185546,Other
NCT03185546,Other
NCT03185546,Other
NCT03185546,Other
NCT03185546,Other
NCT03185546,Other
NCT03185546,Other
NCT04429568,Other
NCT04429568,Other
NCT04429568,Other
NCT04053868,Other
NCT04240691,Other
NCT03823872,Other
NCT03823872,Other
NCT02359916,Other
NCT02359916,Other
NCT02359916,Other
NCT02558855,Other
NCT03532139,Other
NCT03467737,Other
NCT02997345,Other
NCT04017390,Other
NCT02301195,Other
NCT04606966,Other
NCT03242070,Other
NCT00766051,Other
NCT03740139,Other
NCT03649191,Other
NCT01951092,Other
NCT01892631,Other
NCT01199666,Other
NCT01730911,Other
NCT01199666,Other
NCT01730911,Other
NCT04086875,Other
NCT01401816,Other
NCT04235907,Other
NCT03957577,Other
NCT03336567,Other
NCT03336567,Other
NCT03336567,Other
NCT03336567,Other
NCT02120248,Other
NCT02120248,Other
NCT02347202,Other
NCT03046069,Other
NCT03304548,Other
NCT01339208,Other
NCT03590509,Other
NCT03999957,Other
NCT03007485,Other
NCT02267187,Other
NCT01967654,Other
NCT04253782,Other
NCT04534972,Other
NCT04534959,Other
NCT03789396,Other
NCT03168425,Other
NCT02551666,Other
NCT00469079,Other
NCT04017624,Other
NCT03755401,Other
NCT04568395,Other
NCT03755401,Other
NCT04180020,Other
NCT04044521,Other
NCT04044521,Other
NCT04044521,Other
NCT04044521,Other
NCT02352389,Other
NCT03074799,Other
NCT04586049,Other
NCT04586049,Other
NCT03315663,Other
NCT02896010,Other
NCT02896010,Other
NCT03315663,Other
NCT01926678,Other
NCT01926678,Other
NCT04240951,Other
NCT04240951,Other
NCT04240951,Other
NCT04240951,Other
NCT04240951,Other
NCT04240951,Other
NCT01750203,Other
NCT01881815,Other
NCT04263233,Other
NCT03264521,Other
NCT02789176,Other
NCT02789176,Other
NCT04435873,Other
NCT04435873,Other
NCT04409236,Other
NCT04409236,Other
NCT03677739,Other
NCT04456140,Other
NCT04257045,Other
NCT03028948,Other
NCT03677739,Other
NCT03028948,Other
NCT03360422,Other
NCT03360422,Other
NCT01041534,Other
NCT03018119,Other
NCT01336361,Other
NCT03018119,Other
NCT03018119,Other
NCT03018119,Other
NCT03360422,Other
NCT02863081,Other
NCT02550886,Other
NCT04394104,Other
NCT02897414,Other
NCT02897414,Other
NCT02897414,Other
NCT02897414,Other
NCT02897414,Other
NCT04014400,Other
NCT04014400,Other
NCT01440634,Other
NCT04479514,Other
NCT01678495,Other
NCT01570309,Other
NCT02155153,Other
NCT03300297,Other
NCT03300297,Other
NCT01623492,Other
NCT03933345,Other
NCT00746993,Other
NCT03996707,Other
NCT04166370,Other
NCT04166370,Other
NCT03984994,Other
NCT03984994,Other
NCT01538407,Other
NCT00108862,Other
NCT00108862,Other
NCT04245124,Other
NCT00283153,Other
NCT02352389,Other
NCT02188381,Other
NCT02188381,Other
NCT02188381,Other
NCT02188381,Other
NCT02188381,Other
NCT03807934,Other
NCT03807934,Other
NCT01984801,Other
NCT01984801,Other
NCT01029288,Other
NCT00548639,Other
NCT00437827,Other
NCT01856673,Other
NCT01866735,Other
NCT00976833,Other
NCT03313765,Other
NCT04108702,Other
NCT04108702,Other
NCT04108702,Other
NCT04235907,Other
NCT02731066,Other
NCT02731066,Other
NCT02515578,Other
NCT00593086,Other
NCT00927862,Other
NCT04382391,Other
NCT04382391,Other
NCT02477124,Other
NCT03219177,Other
NCT02352116,Other
NCT02352116,Other
NCT03259893,Other
NCT04393246,Other
NCT04243343,Other
NCT04306705,Other
NCT00493051,Other
NCT04254692,Other
NCT04306705,Other
NCT04306705,Other
NCT04317924,Other
NCT02912078,Other
NCT03663361,Other
NCT04240288,Other
NCT02848235,Other
NCT01654094,Other
NCT02354482,Other
NCT03135366,Other
NCT04026802,Other
NCT03922529,Other
NCT04342728,Other
NCT04440007,Other
NCT01194024,Other
NCT04440007,Other
NCT04470544,Other
NCT04119375,Other
NCT04508348,Other
NCT03931395,Other
NCT01872390,Other
NCT03931395,Other
NCT02021175,Other
NCT04520984,Other
NCT03937960,Other
NCT02169024,Other
NCT04530032,Other
NCT01892631,Other
NCT04100564,Other
NCT03799640,Other
NCT03799640,Other
NCT02889640,Other
NCT01093053,Other
NCT03008837,Other
NCT01044927,Other
NCT02148445,Other
NCT03161470,Other
NCT04187092,Other
NCT03822962,Other
NCT03822962,Other
NCT04446468,Other
NCT04446468,Other
NCT02336048,Other
NCT02336048,Other
NCT03322891,Other
NCT02668276,Other
NCT02668276,Other
NCT03702920,Other
NCT03441867,Other
NCT03441867,Other
NCT03441867,Other
NCT03310918,Other
NCT03310918,Other
NCT01112709,Other
NCT01957813,Other
NCT00681993,Other
NCT00681993,Other
NCT00681993,Other
NCT00681993,Other
NCT00681993,Other
NCT02313181,Other
NCT03420638,Other
NCT02879812,Other
NCT03420638,Other
NCT04555239,Other
NCT04335331,Other
NCT04555239,Other
NCT01177176,Other
NCT04555239,Other
NCT02891421,Other
NCT04555239,Other
NCT02317640,Other
NCT02317640,Other
NCT02317640,Other
NCT02317640,Other
NCT03957577,Other
NCT01700517,Other
NCT01700517,Other
NCT01700517,Other
NCT03952182,Other
NCT01530321,Other
NCT01530321,Other
NCT01530321,Other
NCT03464409,Other
NCT03464409,Other
NCT03464409,Other
NCT02719964,Other
NCT02719964,Other
NCT02719964,Other
NCT02719964,Other
NCT01090583,Other
NCT01770717,Other
NCT02413710,Other
NCT01480193,Other
NCT01480193,Other
NCT02109757,Other
NCT04073212,Other
NCT04073212,Other
NCT02802774,Other
NCT01423825,Other
NCT03399461,Other
NCT03399461,Other
NCT03399461,Other
NCT03880812,Other
NCT04319094,Other
NCT04442867,Other
NCT04429568,Other
NCT04429568,Other
NCT04429568,Other
NCT01742117,Other
NCT01917812,Other
NCT03453554,Other
NCT02068924,Other
NCT02068924,Other
NCT04182334,Other
NCT03377569,Other
NCT03377569,Other
NCT03377569,Other
NCT03646084,Other
NCT02657135,Other
NCT01603550,Other
NCT03107546,Other
NCT04048590,Other
NCT01744899,Other
NCT01744899,Other
NCT02877732,Other
NCT02877732,Other
NCT03867877,Other
NCT02582957,Other
NCT03043300,Other
NCT03043300,Other
NCT04387084,Other
NCT02609308,Other
NCT00485134,Other
NCT00485134,Other
NCT04564443,Other
NCT01492257,Other
NCT01280500,Other
NCT00644566,Other
NCT02076308,Other
NCT00932295,Other
NCT03736382,Other
NCT00967915,Other
NCT03664765,Other
NCT03833674,Other
NCT03337113,Other
NCT03337113,Other
NCT03161470,Other
NCT00932061,Other
NCT03899181,Other
NCT04138953,Other
NCT04188015,Other
NCT04137757,Other
NCT02352532,Other
NCT04554212,Other
NCT04554212,Other
NCT04133376,Other
NCT04133376,Other
NCT04133376,Other
NCT04170803,Other
NCT02369614,Other
NCT03262766,Other
NCT03262766,Other
NCT03945474,Other
NCT03772210,Other
NCT03772210,Other
NCT03772210,Other
NCT03406104,Other
NCT04182529,Other
NCT02703506,Other
NCT00798538,Other
NCT00798538,Other
NCT03723928,Other
NCT04142229,Other
NCT04531514,Other
NCT04558541,Other
NCT04531514,Other
NCT04531514,Other
NCT04558541,Other
NCT04221607,Other
NCT03464409,Other
NCT03464409,Other
NCT03464409,Other
NCT01416766,Other
NCT04492462,Other
NCT02387320,Other
NCT01663792,Other
NCT02075801,Other
NCT04111263,Other
NCT03851744,Other
NCT04154462,Other
NCT01572532,Other
NCT03043300,Other
NCT00258752,Other
NCT02889640,Other
NCT01573494,Other
NCT04113733,Other
NCT04113733,Other
NCT04199702,Other
NCT03479905,Other
NCT02544334,Other
NCT02544334,Other
NCT02544334,Other
NCT02544334,Other
NCT00711087,Other
NCT00995917,Other
NCT02146781,Other
NCT04034004,Other
NCT04300049,Other
NCT04034004,Other
NCT04299438,Other
NCT03794102,Other
NCT01810276,Other
NCT03463577,Other
NCT03463577,Other
NCT03718104,Other
NCT03718104,Other
NCT02113670,Other
NCT01779414,Other
NCT04189523,Other
NCT02739464,Other
NCT03867812,Other
NCT03221192,Other
NCT03221192,Other
NCT03663361,Other
NCT03991182,Other
NCT04171466,Other
NCT04171466,Other
NCT03464409,Other
NCT03464409,Other
NCT03464409,Other
NCT02877147,Other
NCT02877147,Other
NCT02134847,Other
NCT02877732,Other
NCT02877732,Other
NCT02844543,Other
NCT00682773,Other
NCT02889640,Other
NCT02889640,Other
NCT04498975,Other
NCT01161810,Other
NCT03654365,Other
NCT03654365,Other
NCT04073212,Other
NCT04073212,Other
NCT03912363,Other
NCT02616198,Other
NCT02616198,Other
NCT02616198,Other
NCT02616198,Other
NCT02616198,Other
NCT02616198,Other
NCT03932799,Other
NCT01890850,Other
NCT01890850,Other
NCT04258722,Other
NCT04258722,Other
NCT04258722,Other
NCT01079247,Other
NCT02876588,Other
NCT00939380,Other
NCT03833674,Other
NCT01758224,Other
NCT01674049,Other
NCT01674049,Other
NCT03771196,Other
NCT04080570,Other
NCT04608773,Other
NCT04608773,Other
NCT02829086,Other
NCT02829086,Other
NCT03713918,Other
NCT03896165,Other
NCT03646084,Other
NCT03422276,Other
NCT03422276,Other
NCT03068117,Other
NCT02070328,Other
NCT04419948,Other
NCT01967654,Other
NCT04203238,Other
NCT04203238,Other
NCT02847962,Other
NCT03595410,Other
NCT03595410,Other
NCT03271203,Other
NCT03285191,Other
NCT01879033,Other
NCT01879033,Other
NCT01558583,Other
NCT02972255,Other
NCT02972255,Other
NCT02972255,Other
NCT01515072,Other
NCT03309046,Other
NCT01611350,Other
NCT01611350,Other
